source_id,phot_g_mean_mag,x  (pc),y (pc),z (pc),dx/dt (pc/1000 years),dy/dt (pc/1000 years),dz/dy (pc/1000 years)
3853135420768000,9.511759259,147.4486595,155.885121,19.82398812,-0.144835806,-0.11005082,-0.026155863
3854097493014520,11.12066082,200.9095082,211.9243194,27.12629101,0.099504399,0.144659914,-0.008252894
3854338011182970,8.347859256,402.9852015,425.8894651,54.54429287,-0.117213357,-0.129297149,0.016158903
3870177850561400,11.79876253,134.5098747,143.0975252,19.4650606,-0.090304742,-0.049336181,-0.024303108
3870349649266940,12.02075266,236.8163286,245.6141628,30.43067252,-0.026070992,-0.016071495,-0.01942215
3872239434875520,10.44005622,175.4280881,181.9206248,22.94900611,-0.026474487,-0.023910226,-0.041545828
3876362603478520,11.21028049,105.4763807,109.1408738,13.92364006,-0.013108471,-0.012674397,-0.145978581
3878492907255420,12.23301565,763.4248147,790.9742982,102.6821631,-0.103743521,-0.070896874,0.001496692
3886464366552960,9.827146687,161.171355,168.6235759,22.34080892,0.032341998,0.051096759,0.002419005
3888182353476090,11.32292474,195.3587269,201.3166603,25.8719213,0.044139876,0.060152178,0.016945921
3888182353476220,12.32091435,411.5960295,424.2945168,54.45665752,0.000937631,-0.006265723,-0.032619934
3889625462486780,8.488972978,160.5578554,165.5714849,21.53870703,-0.172910946,-0.096042651,-0.03861589
3891102931235200,11.62154148,134.1905645,139.0011476,18.25780236,0.041634881,0.103306955,-0.065588307
3915257827300860,7.606319148,207.2660713,219.4756381,29.73207156,-0.130029909,-0.142680527,-0.029078589
3917010173957370,8.099053198,81.79443709,86.82664569,11.8007817,-0.139536713,-0.10145353,-0.050597861
3919896391979640,11.81653117,247.7962644,260.9285354,35.71982759,-0.026800889,0.005086797,-0.005777422
3928520686308990,11.45230824,369.8389512,385.4932239,53.37930942,-0.037414156,-0.026443905,-0.016390741
3940546594734720,11.79524351,135.3671409,142.2468449,20.50419727,0.016888006,0.188233084,0.003760316
3946387750635000,10.69692329,10513.15875,11553.38772,1351.418083,0.198800986,-0.064862271,-0.228242845
3956420793878270,11.87487056,186.0582861,206.347038,24.91213626,-0.007412147,0.059736215,-0.052461116
3968137465028090,11.92439517,306.0941662,337.1466714,40.85601754,-0.077615932,-0.0490719,-0.002122096
3970542646345210,10.81512223,180.4756439,199.4940841,24.63156154,-0.028843146,-0.004309299,-0.000328422
3974494016256000,10.72982881,141.7221037,156.5322285,19.62313178,-0.063511456,-0.11491078,-0.03830677
3977929990094970,9.291349139,129.2611497,144.3946106,17.67444123,-0.090043835,-0.059372605,-0.011644889
3987241479189760,11.79266847,360.0751041,406.0677045,50.8260343,-0.00571521,-0.013317826,-0.025607301
3993185713923960,11.56446996,364.6717356,409.7217761,52.65745883,-0.178736549,-0.086925248,-0.042840037
4000469978459900,9.482792335,175.4786757,194.8553736,24.94416483,-0.091283776,-0.096157194,-0.024133582
4001260252441980,11.51644377,198.9181251,220.7159064,28.33077865,-0.030579579,-0.024098003,0.016639925
4010125064935160,11.62281773,391.447967,436.7987409,57.55107681,-0.031237656,0.006261087,-0.1054783
4016653415601400,9.366231311,158.7192069,172.3112717,21.40842942,-0.002473504,0.031250305,0.001561806
4039296483183100,11.62433412,241.1289225,262.8958016,34.35612175,-0.065996982,0.019124719,-0.063091846
4052078305485050,10.87283053,587.9958546,645.2411558,84.57660421,0.097185366,0.09112954,0.003119433
4053383975541120,9.353512028,117.7612159,130.2078468,17.17955691,-0.073517497,-0.042564887,-0.019163176
4067162230625280,10.80900925,324.0008709,355.6483281,47.66654557,-0.08843517,-0.026613489,0.028587625
4098154714642040,10.02671853,69.34642041,78.74182092,10.54996248,-0.076312631,0.041183703,0.004180737
4113204280042110,10.24981556,227.1367322,256.3654092,35.11688797,0.088218995,0.133896146,0.001482235
4117533607081340,12.29598711,215.2216752,246.8142084,33.01185376,-0.058637035,0.02246862,0.00496631
4118083362894970,11.5993223,302.3256801,345.6291511,46.3267437,-0.011115668,-0.016180848,-0.014771578
4118873636876670,9.950893124,355.0982142,407.789402,54.71765904,-0.089400904,-0.108282574,-0.055642814
4128734881779960,10.71890519,453.7155595,523.3542553,72.32069061,-0.099263756,-0.142637367,-0.038312602
4134404238614400,11.68732438,304.6289353,346.9923251,47.49510204,0.132206821,0.107429643,-0.01767844
4136946859250680,11.73453329,261.3478432,298.8922939,41.39603466,-0.075598059,-0.077544335,-0.02258281
4145914751397760,11.62111175,477.1998451,549.2123969,78.21200743,0.033473775,0.137844656,-0.004349116
4181202202701950,10.65382482,153.7932773,172.5427527,24.82562226,0.06516479,0.052421339,0.011200752
4190651130752510,11.81581566,1257.409765,1423.828545,204.2454957,0.082546719,0.155488244,-0.00541242
4194671220140280,11.24618073,383.5662055,433.1302758,62.69706444,-0.020259736,-0.067319733,-0.052986602
4210407980309880,11.05762245,236.244073,264.0654852,39.05898478,0.076727977,0.143360051,-0.007094757
4212813161993980,11.46811709,213.9245148,240.5345168,35.95093925,0.036853598,-0.007050844,-0.016077096
4227416050603770,8.688796811,243.9864038,261.9615281,34.63153472,-0.089257514,-0.076868673,-0.023063695
4241881500454140,11.95143696,205.1132692,219.4782471,29.79898806,-0.082073215,-0.093446068,-0.039807273
4244767718476920,11.40387246,1248.30035,1333.124815,181.3065969,-0.171941219,0.210045024,-0.232932795
4259611125225080,10.07217852,138.6982121,151.6373028,20.8339777,0.122625233,0.11113112,-0.033051399
4267548224787200,10.71432856,12.11374655,13.24949647,1.857234978,-0.069359594,-0.091696422,-0.061385865
4283113186264190,11.55872712,97.57404658,105.5152755,15.31285283,0.003304384,0.018884963,-0.027617641
4295207814273280,11.846397,284.2964758,303.3135287,42.36842258,0.033200808,0.063730998,-0.044856302
4304313144937980,11.21455258,792.0080935,850.4885643,121.4571573,0.061934219,0.14857393,-0.141134122
4310532257584640,11.21144893,136.3513981,144.1231423,20.45045766,0.131235957,0.17094727,-0.270379103
4311975366594430,11.35708647,79.27396606,83.83591884,12.03938542,-0.157690382,-0.114257316,0.00495148
4319259631126400,11.19378431,333.569124,354.437088,51.44039686,0.121007244,0.146158039,0.010733854
4320187344061950,11.10081545,880.5068356,935.3713953,136.2019149,-0.067432977,-0.020568397,0.00302183
4325684902502270,11.87088767,257.4971682,273.9164003,40.57357666,-0.080377449,-0.02698887,-0.013819752
4329052156561150,10.50341751,508.0428309,545.669692,78.85393038,-0.114804297,-0.048579677,0.023049218
4329120876037500,11.80000774,368.2557418,395.3656536,57.35065097,0.179158577,0.081819627,-0.00026326
4330667064534780,11.95458042,188.1458265,203.603911,29.80972728,-0.10547141,-0.153381649,-0.038412485
4339703675723520,9.994832173,111.521904,121.336128,18.19443247,-0.05071451,-0.063118243,-0.042416648
4370421281492600,11.67697266,185.8870357,205.4102879,30.14199908,0.037126979,0.069077208,0.008217842
4396019286570110,11.83221224,114.5391272,126.51209,19.32863895,0.06683618,0.163632332,-0.032628126
4400932729157760,8.773430825,309.5224545,347.6116243,52.40479245,-0.007510146,0.032834781,-0.026658175
4426908691356670,10.88593122,727.6089347,814.6883134,128.1312888,0.064493814,0.142177712,0.032669518
4430963140482170,10.82735679,59.76152496,66.53622362,10.64193192,-0.130062773,-0.107251509,-0.060714162
4438006887414400,10.37724056,146.0406615,158.5443828,24.2090061,0.057418172,0.048737025,0.004985663
4461921265321080,11.99702526,537.6832036,587.8220569,93.36410128,-0.014122519,0.017652486,0.031979983
4462196143227900,11.08544922,218.3853545,238.5796763,37.99171634,-0.073026486,-0.053613984,0.009823576
4464498245694330,12.10888109,345.25597,374.9870352,59.94798748,0.12107789,0.152450147,0.025231151
4481884272742520,9.741649978,161.711589,178.857074,28.88371589,-0.017296427,0.03969703,-0.041505263
4488893659368830,7.598945355,187.9780308,207.2377872,33.69550513,0.069074248,0.091558237,0.024169425
4520126661819900,10.89548874,188.3601007,171.5735533,12.20489947,-0.012983252,0.007008776,-0.0325993
4532908484488960,10.57950344,584.7983338,533.0025528,39.16191897,0.055628868,0.032565218,-0.052292548
4541807656737530,11.37804989,232.1414742,213.8475759,15.58979963,-0.152419956,-0.092483325,-0.041737106
4545965185079290,11.98640714,355.454796,326.8712379,24.38979203,0.095406761,0.040834274,-0.006562317
4553936644379000,11.05376208,408.6324062,375.9628054,29.40046988,-0.137681639,-0.094828533,-0.024725627
4559262403826680,10.88515277,187.840127,172.2557808,13.2636725,-0.105765614,-0.089131887,-0.018381453
4587574828228730,12.08899141,409.8493658,368.0534464,28.44197896,0.113788033,0.153100414,0.002747044
4588330742472700,11.84347025,480.1159219,430.2249814,33.44456925,0.031869374,0.125325506,0.005004392
4593141105845370,9.889567623,481.2624739,427.3549916,32.95862872,0.054410188,0.061082089,-0.008720494
4593965739565560,8.807836796,342.8456791,306.1288384,23.66663204,-0.146045625,-0.114766755,-0.039005441
4601456162527610,10.87656018,208.3028215,186.1376781,14.80318983,-0.088427271,-0.03100504,0.011104887
4602899271267840,10.3936495,111.311069,99.82713333,8.094437917,-0.179379797,-0.013575149,-0.01895388
4611351766907390,11.91636824,581.7006323,528.7831338,42.16545925,-0.025710521,-0.005269377,0.002458622
4617433440593530,11.71276922,136.226368,123.4979857,10.37711219,0.034279872,0.013850718,-0.036661961
4627088527077120,9.000711777,188.2772117,169.4236785,14.01506791,0.027989715,0.065472769,-0.0118482
4645745865084030,7.291618449,130.3518923,120.8621575,9.492790411,-0.084340993,-0.089263283,-0.010802629
4647910529082620,10.86757817,275.9890661,256.568735,20.57224607,0.102323284,0.069003164,0.002544749
4657496896084860,11.06787036,370.0499161,346.9405854,29.67295055,0.137247739,0.10578463,-0.01201647
4659489760456320,10.11299529,146.0215937,135.9969872,11.59249179,-0.012885624,0.047140457,-0.002323135
4688180142446460,7.785950085,351.8699002,330.9060916,29.9993049,-0.132297755,-0.070830742,-0.020810543
4693780779799160,11.18826991,152.4935432,144.0485792,13.23173694,0.023984101,0.048919244,0.018195719
4700240410155770,9.497733322,293.9574859,275.878639,25.30419135,0.03586607,0.111584434,-0.00779514
4707662113640830,10.70511747,253.5977545,238.4588595,22.44619604,0.074153091,0.105810357,-0.03677174
4724017349108350,10.87579758,75.77299392,69.95585395,6.310841729,-0.119135634,0.020543052,-0.031896493
4725151220474240,10.54730943,76.11318326,70.27391448,6.353931107,-0.192820745,-0.046704073,-0.037807095
4733225758890240,10.93291411,182.3740533,166.4582798,15.18701084,-0.122732042,-0.09617668,-0.054280025
4745663984268800,11.90790569,216.3641699,198.2148304,18.94880532,-0.011857862,0.036850968,-0.014536982
4748378403604350,10.66123272,84.60578589,77.80910082,7.642443957,-0.035685326,-0.042821871,-0.004583733
4752879529332090,10.24438279,219.4383744,204.941478,19.66088524,0.089905509,0.0938469,-0.012257287
4753532364361470,10.17395107,365.8468561,339.9754153,32.54715483,-0.137821054,-0.113632026,-0.019006624
4769131685578360,8.847584945,63.1553269,58.32721134,5.736024238,0.051766068,0.091073871,0.031134206
4771502507523580,11.01024352,228.2759393,211.6630162,21.3461048,0.042830683,0.038486177,-0.02091921
4773632811302520,12.28291473,437.8291529,402.8931799,40.64491552,0.101698794,0.139585885,0.006804391
4785693079923840,12.32225718,436.8937606,386.7345162,30.97828744,-0.04506618,-0.002444064,-0.004818629
4786620792378490,12.49038401,457.62807,404.3297212,32.84377067,-0.126936151,-0.117484046,-0.093121632
4787376706622330,10.93070567,122.821534,108.9484091,8.864092487,-0.180708284,-0.065435254,0.008410271
4791224997569790,10.80158276,902.4356233,795.7335079,66.52742068,-0.121117273,-0.105213218,-0.037135199
4799265176095870,10.68125096,310.9794113,276.3508304,24.06521397,0.064861027,0.077651747,-0.007618335
4820430774930430,8.584481914,277.5289732,248.7468773,21.62565041,-0.002906619,-0.010940714,-0.019428844
4824347785102590,11.18416181,228.3349342,205.244862,18.68179096,0.009367729,0.047166469,-0.044731868
4828161716061310,11.59646906,733.3784564,655.8604348,60.41899551,0.045195012,0.093412418,-0.041164983
4843486159372030,11.34077838,320.0332641,283.6094311,26.71695185,-0.029259407,0.043637869,0.003342101
4849636552537720,9.427711214,321.2575971,289.1559727,28.33434707,-0.113226403,-0.089854556,-0.014759728
4854034599048190,10.9211787,178.0327064,159.7873115,15.95193657,-0.037828685,-0.004337801,0.008682217
4881350590988540,11.67891948,394.9152166,342.6878312,33.54504329,0.094920566,0.049516861,0.011202852
4903306463867130,10.58609709,111.1182637,99.20887887,10.16551771,0.096840868,0.157366226,-0.0447792
4913339507721850,10.503288,298.2623155,262.0065205,26.9914533,-0.081635378,-0.074783379,-0.081883644
4919455541148920,10.11530681,176.4547884,156.5942293,16.52556849,0.119415597,0.164457718,-1.522E-05
4935364099926010,9.539100916,511.1540959,466.9206789,46.09895036,0.069471023,0.084646387,-0.046756297
4944057113517950,11.26213261,978.1985374,882.4989502,87.49642901,0.020592053,0.039318125,0.021422558
4951375737788160,11.0878778,434.9878836,391.0143699,40.34588838,-0.02024379,0.125336218,-0.015986272
4959381557042940,8.52769631,135.3502723,122.9102363,13.04111665,0.051286617,0.059492095,-0.006729829
4970892069401210,11.76188167,133.8816271,123.4214433,12.98762503,-0.050721639,-0.057715697,0.016847689
4995734160238840,11.23848217,305.9577263,280.6895346,32.19222489,-0.050371042,-0.008377918,-0.040290714
4999754249409280,11.60005657,269.2481868,241.2441223,25.38049155,-0.096251582,-0.016601866,-0.035987811
5007760068663800,10.15429331,348.0406961,315.1022149,34.22257491,0.098694221,0.115361158,0.010165799
5014082260308090,8.927871895,230.5859845,205.0212646,21.94426471,0.007627772,-0.045382434,-0.033523075
5021881921108090,11.68403485,313.9443299,278.8882426,31.26746206,0.063119276,0.054243368,-0.028048952
5026073808994940,11.04671048,833.4414682,747.6283851,84.6956502,0.044355662,0.079881594,0.015177607
5031262129702520,11.28662145,338.4463837,303.1023753,35.45958884,-0.003012408,0.059794907,-0.012058472
5049129193656190,11.10299051,112.986496,101.8893348,11.60114856,0.045567863,0.030047567,-0.008120653
5050263065021560,10.39350173,134.4239223,120.9914338,13.93491752,-0.023197012,0.001874278,0.002095995
5084897681431550,10.26996442,363.4234905,344.525722,33.30790912,-0.091433677,-0.09003458,0.02162896
5085687955413240,11.35277846,703.0418545,664.2940819,64.69365193,-0.147088713,-0.116583119,-0.165680323
5091391671980540,10.27257253,198.4978826,188.0778735,18.8540934,-0.027820574,-0.01573611,-0.010131976
5092010146935800,10.36709514,503.2533432,476.0013372,47.85624386,-0.018985461,-0.005153253,-0.039345288
5109086937236350,9.634322632,412.8559592,398.586984,41.20360994,-0.007834527,0.002080295,-0.02106128
5114928092758780,11.3210532,256.3638458,247.8755422,25.62741605,0.123542439,0.141877768,-0.022186002
5131283328216960,10.22426786,375.2681079,363.4634314,39.65457047,0.122927528,0.152962934,-0.075839405
5139976341696380,12.38339358,294.6488418,278.3138313,28.60655061,0.100251273,0.158192168,-0.048213696
5142587681812600,11.53491054,256.6222286,240.4681912,24.77088497,0.139523278,0.147682472,-0.015000896
5143824632393210,11.55665621,102.2421178,96.11265271,9.974218364,-0.054999608,0.013327111,-0.034433028
5154922827885950,11.60765612,5318.296311,4971.831783,518.8442509,-0.313580903,0.643635059,-0.436858431
5192306223222140,11.40521168,280.8062551,266.4794739,30.11540253,-0.133847179,-0.128942527,-0.0318257
5193818051708800,11.24956624,1145.74768,1086.471269,124.5869435,-0.006929267,0.062179923,-0.070077672
5196463751562360,12.30533136,213.425831,202.2235773,23.23662855,-0.021142826,-0.025349525,-0.001806389
5211375878480510,11.08286342,275.237515,269.5549505,29.46608298,0.053528987,0.097546013,-0.011866483
5212269231678840,11.9634842,158.6822546,154.6402,16.70348517,-0.073729533,-0.014022975,0.034579379
5226906480221560,9.169392482,287.5701968,278.6993898,31.17732396,0.077939182,0.064801129,-0.038778313
5247934639815930,11.89384945,292.2997523,288.2612256,33.4738488,-0.014712179,-0.042979948,-0.032199723
5248965431966200,12.21253178,301.3664438,296.8602541,34.68421251,-0.095113443,-0.106290571,-0.030117161
5252813722661630,10.70526466,240.9750627,239.2410439,28.07603188,0.029629939,0.133391923,-0.005226727
5272433133263870,11.44037723,202.859564,200.5437315,24.59769175,-0.003754418,0.034588878,-0.093582301
5273498285154040,11.83928166,390.2053687,384.540367,47.00269479,0.058845555,-0.018758832,-0.066447217
5274494717566330,9.940641173,856.9384746,843.2954015,103.4829161,0.150556191,0.1161017,-0.002502522
5280370232836860,10.1882005,280.2277616,270.965887,31.48405341,0.012865705,0.020949401,-0.028695826
5287379619460350,9.860187289,479.8349111,465.6399249,55.1089991,0.03464858,0.031121068,-0.034223984
5301570191373180,12.05666188,318.8907405,304.3467267,37.06261844,0.115304467,0.031614424,-0.044943764
5301673270588160,9.244248082,393.7475394,375.7570333,45.96106491,-0.027814628,0.018869624,-0.020790943
5317444390526970,9.968257605,717.9150642,698.744721,85.83903521,-0.049761723,-0.014537199,-0.009980441
5325072252455160,10.90769197,825.213326,812.1133059,102.6272458,0.120088092,0.166624359,-0.006978841
5329332860012540,11.33138155,170.914947,167.5482098,21.48470652,0.092752148,0.118453899,-0.000431004
5329642097657600,9.434269761,1363.312935,1335.64952,172.0167079,-0.027284979,0.080924261,0.007074152
5335414533530490,11.81097131,430.991089,417.4747994,53.10840345,0.091639343,0.112662054,-0.006250644
5347646600387070,10.74553702,179.9398549,175.7624156,23.53251217,0.015124878,0.062701559,0.041801058
5348196356201340,11.14994582,77.10851968,71.71328371,7.784592737,-0.106542033,-0.066189526,-0.011310471
5364104915059960,11.17512322,318.3623468,298.275152,34.72804513,0.025392276,0.074164996,0.016845363
5369018357648000,10.59158857,146.871791,135.7848822,15.6565619,0.020058543,0.033257842,-0.005214826
5384033563313530,11.45097979,296.3124582,278.9197867,32.36412763,0.119502045,0.139977541,-0.013411814
5423478543132670,10.78808768,180.4477712,165.4069698,19.79329867,0.013936571,0.044603856,-0.009360107
5425746285862780,9.712857523,718.75889,660.731264,80.27071591,-0.018115426,0.027595581,-0.001565739
5445365696466680,11.59540008,438.9689712,403.5208624,50.41930026,0.15315543,0.134688428,-0.02359662
5445949812012670,9.657427944,146.0337943,133.7543456,16.76956168,0.078588909,0.106351315,0.02592876
5462545565646590,11.40474844,206.8113283,193.5094233,24.59423314,0.101504967,0.029466059,-0.048176375
5467218490080120,9.810582677,991.766897,924.2054241,120.0315854,0.085663373,0.190058526,0.032450002
5505392159247100,11.55563316,163.535915,156.5431261,20.36984376,-0.107000647,-0.13038475,-0.086957527
5509103011414650,7.617982721,127.4538228,121.1699393,15.53500624,-0.003315295,-0.024278403,-0.011875646
5513088741064190,9.105360726,124.4186023,117.8109491,15.32044026,-0.02610399,-0.020772403,-0.006742411
5515700080757880,10.36602433,571.0731303,544.616122,70.82731791,0.12131996,0.086089356,0.023057266
5517314988459770,10.45072758,665.1118518,633.1586608,83.88946751,0.079706749,0.123157793,0.003171191
5521644315492990,11.33478121,277.7276732,263.6990508,35.40421565,0.081420387,0.046961697,-0.004194228
5533154827846520,9.98048499,531.2536675,515.0697219,68.33733843,0.089127389,0.084654261,0.042912462
5547998234816380,10.65852777,152.9823604,146.0692943,20.0843387,-0.032366034,-0.022844899,-0.070744641
5552224482632830,11.2454135,493.4765849,475.9641576,65.99057614,-0.003509148,-0.008199449,-0.032370999
5552327561848060,9.514783396,125.1277172,120.4519984,16.7119593,-0.097411833,-0.110017069,-0.015807138
5557550242076670,9.340908977,132.1095683,127.4909214,17.96955869,0.078949857,0.091098226,0.005831765
5563116520125440,8.548123033,88.60907096,83.66712792,11.20917618,0.041960723,0.121084865,-0.016890717
5563425757770240,10.98559481,185.7100353,175.2505557,23.6474594,-0.019990722,-0.004693285,-0.029813304
5574111635977080,11.70876219,373.5137769,352.5020079,48.60758891,0.083584653,0.07869893,0.003325368
5577307092071040,10.64115378,527.7236816,494.2715095,66.9536404,0.02420474,0.042214922,-0.037592707
5583285686544890,11.49174277,487.738481,454.3592859,63.51015729,-0.131773801,-0.090945347,-0.004893516
5585450350060920,7.842109648,256.5919068,239.7848601,33.86488862,0.14696285,0.132116434,0.004623365
5586068825353080,8.979847713,128.6537234,121.1466293,16.78039957,-0.025294403,-0.021746874,-0.030419728
5595277234809340,9.619323898,115.023029,109.6814187,15.20982434,-0.130792139,-0.049164217,-0.033388547
5605550796574460,11.54107465,237.761857,228.6749362,32.62943346,-0.091834296,-0.06859407,-0.010771686
5605585156313720,10.9636908,173.0532456,166.1438916,23.68780901,0.001197245,0.03271939,-0.020169881
5614243810382840,9.82134387,151.263619,143.7270818,20.58160761,-0.005875767,-0.068142063,-0.071434031
5614449968812030,9.516890869,70.38939268,66.7199023,9.586741279,-0.109373395,-0.087530235,-0.032349401
5636543280617080,11.63376341,179.3957434,154.8227351,15.67323393,0.092279748,0.040093174,0.027505754
5644995776426490,11.52828809,697.332616,605.1456764,63.13562809,-0.029844768,-0.00183959,-0.041390073
5645579891978360,12.03931956,484.3370592,421.4928077,44.31625859,0.034580435,0.017258124,0.007626561
5661969487005950,10.82801008,362.7111132,311.9533131,33.87635643,-0.080363089,-0.061165191,-0.019996425
5670868659415160,12.65182899,538.246198,469.0501158,50.72544171,0.094406475,0.119825655,-0.002814357
5688976241531520,9.443422785,366.916458,318.5570193,35.76589968,-0.013899428,0.017590586,0.008270715
5721377474641530,11.51963989,219.1143985,186.0380762,21.12323085,-0.120364044,-0.111713828,-0.027582307
5772573485007100,11.59912357,467.0207012,414.5494812,46.82051388,-0.055836361,-0.021099321,0.007174603
5778517719743230,11.11534694,208.152993,184.1764849,21.49752879,0.09921069,0.072560455,-0.074949408
5785939423229180,11.37591008,266.8408128,237.3013771,28.17743627,-0.080153294,-0.046644579,-0.046844098
5788516403608570,10.38661938,553.0659063,487.1816969,56.59657792,-0.182705811,-0.099721813,0.00577225
5797965331657210,11.08964233,503.4223806,444.7961261,53.5349556,0.112054427,0.068997624,0.00786686
5809613283202300,10.21282635,349.606187,313.5663721,38.31962201,0.035594535,0.054580634,-0.025586977
5818271937268860,11.03066971,69.11265041,62.46874255,7.843062006,0.040674523,0.046016115,-0.016972878
5824216171551610,10.97840765,160.796463,142.8821813,17.67471362,-0.08770789,-0.036774463,-0.03714162
5827961383031290,11.63803558,170.0208125,151.011873,18.90940359,0.053495978,0.07202306,0.019550551
5831191198761850,9.256890177,344.5118486,305.9032782,39.24373866,-0.066556982,-0.03553179,0.000740404
5837032354283640,11.52650474,160.4655904,143.2804073,18.52040364,-0.08400178,-0.025626668,0.003889954
5839231377546620,11.86624276,294.1291831,263.4739068,34.55041007,-0.074809739,-0.05560172,0.015226123
5845484849604220,11.61496091,424.7676319,369.6515472,45.45236425,0.113735556,0.159634302,0.009680241
5850329572710520,5.967553139,35.72428978,31.42589858,3.92133236,-0.061543943,-0.032607933,-0.015035388
5850535731141760,11.50761258,375.0576083,329.2695312,40.93942544,0.041418451,0.086203254,-0.00243625
5850913688262910,8.51467184,247.8059174,217.4509559,27.16598024,0.023601432,0.054021805,-0.01226352
5885342146436220,9.633831197,134.3527693,119.7659033,15.76163085,0.023527922,0.023775109,-0.014140945
5893347965472510,12.39996642,478.3594523,425.5145009,58.49845423,0.092934807,0.066338492,0.00481492
5922072706479230,6.9363791,108.3209789,91.9932447,11.0037788,0.090828428,0.086339632,-0.02963675
5972684601034240,11.90118926,197.3665048,168.2700243,21.82551884,0.022875667,-0.048246453,-0.046909518
6015187597696380,11.07120375,143.8259228,119.6980403,16.3875191,-0.120322176,-0.047422384,-0.0217015
6016630706704380,10.83008982,372.0410185,313.0894475,40.92682609,0.139804455,0.147150032,-0.002616697
6027935060420350,10.79022009,216.3510703,183.7083083,25.08179369,0.119535468,0.102852064,-0.002119645
6035837800455040,9.921640206,248.8390182,207.9982719,28.53774347,0.084833407,0.089132471,-0.024116112
6038105542976000,9.079151032,86.43188291,72.54754307,10.09061563,0.006901076,-0.008164556,-0.013655645
6051162243554040,10.88947835,384.8633505,323.7744568,46.8118861,0.084925454,0.066280533,-0.023717908
6056281844483070,10.5170429,482.3243125,415.2122114,54.47991856,-0.072911885,-0.018074839,-0.036866812
6069647782707320,11.43869465,161.5611512,138.3564697,18.48742325,0.075586687,0.081296682,-0.003112552
6073839670806520,9.061314953,295.6265977,252.8383327,34.2048209,-0.033526854,-0.03434814,-0.042519309
6077241284900600,10.53341195,255.879267,219.1786116,30.49433959,0.023968118,-0.007129208,-0.062406151
6085659420797440,9.452410201,356.4095222,307.916359,43.76234894,-0.07842366,-0.033827415,-0.060401401
6120053519321210,10.57552989,449.8368047,393.2951361,58.26273611,-0.081073826,-0.000909162,-0.004365612
6120053519321340,9.599219897,505.7898085,442.3498129,65.51241148,-0.107483389,-0.120248185,-0.06127002
6121943304930940,7.404254692,181.5408413,158.5687043,23.87938306,0.096858969,0.091200185,-0.013628805
6156646640590080,10.7909122,158.7955945,135.0125167,20.50312177,-0.102633056,-0.076950916,-0.027011565
6166473525433850,9.874178786,289.3433356,251.1910131,37.4207883,0.115372296,0.125016869,0.002012837
6169703341261820,11.01285484,117.7867658,102.2927402,15.5261024,-0.130482068,-0.147217142,-0.033132508
6169772060738430,12.68841902,677.7738936,589.1088392,89.39077123,-0.102212077,-0.123403951,-0.038585714
6172108522524800,10.58115557,215.4209774,186.3819601,28.35583543,-0.123717937,-0.097012236,0.004305389
6197122412346620,10.57901635,130.0171069,117.3731859,14.96169257,-0.003463638,0.03193466,-0.045764578
6198050125282170,11.01715757,191.7462609,173.0210062,22.22802098,0.097638532,0.056386728,-0.01053195
6220074717579390,11.91350272,297.3100121,269.2425802,36.07468402,0.011052413,0.018928463,0.003934061
6251342079207420,11.72780861,223.0522031,202.7035648,28.44561169,0.021749036,-0.012588892,-0.091677358
6260103812775420,12.24337408,212.3741863,194.3631433,27.97376356,0.022587444,0.004836412,-0.00766352
6263849023978240,10.01135688,211.8947885,189.9679852,25.76773298,-0.080509211,-0.083893671,-0.020400692
6271511245630840,10.79941006,62.99276489,56.42132407,7.925954579,-0.061034196,-0.014292727,-0.003267658
6271923562493180,12.23789659,324.5900456,292.2341811,40.25866482,-0.107613376,-0.043777576,-0.031910262
6275428255802620,10.79298404,580.432721,523.628789,73.96665882,0.081177436,0.12419094,-0.004188166
6311987017420160,11.6910966,90.22363386,82.2194256,12.15753531,0.039522852,0.099310577,-0.02212776
6321332866256120,10.82615463,184.5729832,165.6308064,24.70819584,0.142153421,0.06473925,-0.008857549
6325318595905790,10.77802805,704.2786461,638.776347,95.95449179,-0.027164402,0.140049516,-0.104725995
6326143229625980,10.30409222,197.062406,178.6266406,26.91065623,-0.024709915,-0.071981177,-0.032941999
6329785361891960,9.535464867,161.406252,146.1379335,22.2919538,-0.00516048,-0.010838934,-0.013108893
6346037518247930,9.866084285,32.6548324,30.62819498,4.481371311,-0.002197192,-0.025305016,-0.067557779
6346896511854460,12.09134626,219.4446168,204.466665,29.79225232,0.073841907,-0.013527126,-0.050666706
6347480627407100,10.98012135,41.09224389,38.23276387,5.554701049,0.052630451,0.024161486,-0.023708045
6354421294556920,11.2351196,263.49299,243.3649555,35.70957901,-0.139750359,-0.059128617,-0.010327839
6361430681182080,9.015918438,99.92196485,92.87786615,13.83350244,-0.032642651,-0.012657029,-0.003289668
6364763575803000,7.767366693,67.226551,62.40987963,9.384963392,-0.125964784,-0.121181273,-0.035286856
6369951896151800,10.63893719,183.0191083,171.8224406,25.36769382,-0.033579288,0.049489761,0.016005661
6407404011117950,10.47950537,209.8062277,193.1664777,29.15925017,0.051167634,0.00757032,-0.039842678
6421182265952120,10.38853614,163.4242321,149.0590668,22.65252751,0.091963718,0.038602571,-0.014625097
6428672688914680,10.55737878,218.4383167,199.3688306,31.43861724,0.085206629,0.100384545,0.006120871
6478253791395960,7.717616822,41.37698587,36.68611195,5.414667045,-0.088424232,-0.051385534,-0.021858177
