Gaia_Source_ID,Name
4682151077248467456,CD-58_860
4791763208191226624,CD-43_1451
4651456423469407744,CD-72_248
4799008375639884928,HD_274576
4795466883045648768,CD-47_1999
2889149393928673664,TYC_7066-1037-1
5283645643436390400,CD-66_395
2894187150051042560,CD-30_3394A
2894187145753527680,CD-30_3394B
5767017686883156864,HD_155177
6418631162754209920,TYC_9300-0529-1
6418630406839962368,TYC_9300-0891-1
6362543597150911616,CP-79_1037
6347492932234149120,CP-82_784
6343364815827362688,CD-87_121
2965432033197734016,BD-20_1111
5554101009671475584,CD-49_2037
5199757544803148800,RX_J1123.2-7924
4808768293682969728,HD_36968
4806330264087298432,2MASS_05321635-4132446
4804187522083107712,2MASS_05541279-4044059
4825397719858102656,2MASS_04593927-3426546
2915453010601007616,2MASS_05410719-2409179
5563746097470310784,2MASS_06555474-4046498
5574709499708956544,2MASS_06124600-3836083
5575413805626604160,2MASS_06204718-3619482
2912710450644317312,2MASS_06055373-2541242
5806025443160140800,2MASS_16405331-7234127
5803282226067146240,2MASS_17325153-7336111
5774659400072255232,2MASS_17214553-8026396
5210612164109674624,2MASS_08145586-7613014
5211835645672736256,2MASS_06205027-7905195
5500043657930971648,2MASS_06002910-5531015
5502022297825142144,2MASS_06434892-5130461
6428659052396592768,2MASS_19545407-6450343
6428670803427115264,2MASS_19545336-6450090
6362133273155471104,2MASS_20410187-7813502
6353696445557217408,2MASS_22540018-7807039
6429878479511022208,2MASS_20293579-6317079
4629871665873275648,2MASS_00530603-8250259
4653742647428614400,2MASS_04085395-7203535
4666491557767312768,2MASS_04105436-6924209
4678136244899047808,2MASS_04224274-6137581
4673692706094574720,2MASS_03302115-6412207
4767109035056579456,2MASS_05584222-5639409
4761495650239473664,2MASS_05015289-6101308
4797488953649048320,2MASS_05184173-4907129
4810499062423892480,2MASS_05060048-4545196
