Gaia_Source_ID,Name
162535413750345856,J04034930+2610520
162541942104406784,J04034997+2620382
162535345034688768,J04035084+2610531
53092775104124288,J04043936+2158186
53092775104123776,J04043984+2158215
53098994216894208,J04053087+2151106
162259814291151616,J04064443+2540182
162260226605718784,J04065134+2541282
163926914439144320,J04080782+2807280
52039511681854208,J04102834+2051507
52751101863760256,J04110570+2216313
150073682105601408,J04124068+2438157
163246832135164544,J04131414+2819108
163233981593016064,J04132722+2816247
163229544890946944,J04135328+2811233
165563674934601856,J04135737+2918193
163182888662060928,J04141188+2811535
163184366130809984,J04141291+2812124
163184366130809472,J04141358+2812492
164738521519622656,J04141458+2827580
163184091252903936,J04141700+2810578
163181342473839744,J04141760+2806096
163181308112262400,J04142626+2806032
163178353176600448,J04142639+2805597
163178387536338944,J04143054+2805147
162757545164429696,J04144730+2646264
163177116226018944,J04144739+2803055
162758236656524416,J04144786+2648110
163157325014927360,J04144797+2752346
163183644576299264,J04144928+2812305
163179006011625088,J04145234+2805598
163179521407696384,J04150515+2808462
163165738856771200,J04151471+2800096
164800815725933312,J04152409+2910434
164773327935288320,J04153566+2847417
164684340508950144,J04153916+2818586
164802984685384320,J04154131+2915078
164800235906367232,J04154269+2909558
164800235906366976,J04154278+2909597
164801743439026048,J04154807+2911331
162967384383246336,J04155799+2746175
164474986623118592,J04161210+2756385
164676575208109568,J04161726+2817128
164470794735041152,J04161885+2752155
49366530195372416,J04162725+2053091
164666022471759232,J04162810+2807358
166159743378292736,J04163048+3037053
164783811951433856,J04163911+2858491
164698634160139264,J04173372+2820468
164705368668853120,J04173893+2833005
164506116546058112,J04174955+2813318
164702070133970944,J04174965+2829362
164513022853468160,J04180796+2826036
150393571269837184,J04181078+2519574
164519276325850752,J04181710+2828419
45787585487165184,J04182147+1658470
164409359522965120,J04183030+2743208
164518589131083136,J04183110+2827162
164507353496637952,J04183112+2816290
164507594014806400,J04183158+2816585
164521097391597824,J04183203+2831153
164515256236723584,J04184023+2824245
164513602672978304,J04184061+2819155
164513400810646912,J04184250+2818498
164513538249595136,J04184703+2820073
164495323291866624,J04185115+2814332
164513572609331456,J04185147+2820264
47316005432912256,J04185170+1723165
164494296796124416,J04185813+2812234
164502062096975744,J04190110+2819420
164487734085116800,J04190126+2802487
164514053645658752,J04190197+2822332
164517313524721536,J04191281+2829330
164832740220756608,J04191583+2906269
164504467278644096,J04192625+2826142
164598303725243776,J04193545+2827218
164422961683000320,J04194127+2749484
164593115404749440,J04201611+2821325
152349022637314176,J04202555+2700355
164546038266077824,J04202583+2819237
164445437248152832,J04202606+2804089
152362491654557696,J04203918+2717317
47446336216710784,J04205273+1746415
152302946228152448,J04210795+2702204
152416436443721728,J04210934+2750368
152305248330621184,J04213459+2701388
152284735566828032,J04213965+2649143
164530511961426176,J04214013+2814224
48238809222398336,J04214323+1934133
152293149405058816,J04214631+2659296
152291160837987456,J04215450+2652315
152280165721635968,J04215482+2642372
152511475478780416,J04215563+2755060
164551162164119424,J04215740+2826355
3311985591324104448,J04215851+1520145
164536250037820160,J04215884+2818066
48192969034959232,J04215943+1932063
152292187332155008,J04220217+2657304
164550882989640192,J04220313+2825389
48193316928788352,J04221332+1934392
152293359861143040,J04221568+2657060
150501362066641664,J04221644+2549118
152288824375681536,J04221675+2654570
152099055539792000,J04222404+2646258
3311988305743428224,J04223075+1526310
152098299625634816,J04224786+2645530
152516079683687680,J04230607+2801194
152518828462749440,J04230776+2805573
152082214971294976,J04231822+2641156
149629483705467008,J04233539+2503026
149629479408410240,J04233573+2502596
149623711269425408,J04233919+2456141
152029992465874560,J04242090+2630511
152109054223716480,J04242321+2650084
152108882425024128,J04242646+2649503
152000786688289664,J04244457+2610141
152118881108855680,J04244506+2701447
152057239738385792,J04245021+2641006
152226491513195648,J04245708+2711565
152917298349085824,J04251550+2829275
152009028728671744,J04251767+2617504
151283870746458496,J04262939+2624137
149409920679460096,J04263055+2443558
152466120624336896,J04264449+2756433
151262911306127744,J04265352+2606543
151262941369626752,J04265440+2606510
151262876946558976,J04265732+2606284
151179966897747840,J04270280+2542223
151262700852297728,J04270469+2606163
145494460991086976,J04270739+2215037
151286550806099712,J04272467+2624199
151265002954775936,J04272799+2612052
146319193494413696,J04274538+2357243
3312717866068452736,J04284199+1533535
152180827420224128,J04284263+2714039
3314586142482134144,J04285053+1844361
152643240779301632,J04290068+2755033
151393577095005312,J04290498+2649073
151373820245230080,J04292071+2633406
151423440003137024,J04292165+2701259
149367383323435648,J04292373+2433002
151313901157347840,J04292971+2616532
149369139966814976,J04293606+2435556
151374202498079872,J04294155+2632582
151374198202645376,J04294247+2632493
151327159721125888,J04294568+2630468
151297958238753664,J04295156+2606448
3314212514687403264,J04295422+1754041
146366442430208640,J04295950+2433078
3314508626912469888,J04300357+1813494
3314508622616073472,J04300399+1813493
151296579553731456,J04300724+2608207
146285112929523456,J04302365+2359129
146361013590374144,J04302961+2426450
151106780654065792,J04304425+2601244
145921994918655488,J04305028+2300088
147869784062378624,J04305137+2442222
147869573608324992,J04305171+2441475
151102790629500288,J04305718+2556394
151793082068521856,J04311444+2710179
3314328822401984768,J04311578+1820072
146050057959093632,J04311907+2335047
3314299238667410176,J04312405+1800215
151787064819255936,J04312669+2703188
3314312226648610560,J04313613+1813432
3314312604605602688,J04314007+1813571
150908490604475520,J04314644+2506236
147847072275324416,J04315056+2424180
3314326829537259648,J04315779+1821380
3314326722162541056,J04315779+1821350
151037064744973696,J04315844+2543299
3314326760817782528,J04315968+1821305
151028990206478080,J04320329+2528078
3314251749212034816,J04320926+1757227
3314338163954491136,J04321456+1820147
147806733942555008,J04321540+2428597
3314258999116827776,J04321583+1801387
3314309890186259712,J04321606+1812464
147799209159857280,J04321786+2422149
147799312239072000,J04321885+2422271
3314351053152780032,J04322210+1827426
146277553787186048,J04322329+2403013
145950895754320384,J04322415+2251083
3314352530621527296,J04322627+1827521
3314132593936245248,J04323028+1731303
3314132593936244992,J04323034+1731406
147796013704189440,J04323058+2419572
147796013704188928,J04323176+2420029
3314261649113588608,J04324107+1809239
151045650384745216,J04324282+2552314
151045650384137600,J04324303+2552311
3314258591096887552,J04324373+1802563
145951789107603200,J04324911+2253027
145951789107603072,J04324938+2253082
147801270743616896,J04325026+2422115
3313381382679891456,J04325119+1730092
3313476524795016448,J04325323+1735337
147801339463632000,J04330197+2421000
147778284078308096,J04330622+2409339
147778490237623808,J04330664+2409549
151130591952773632,J04330781+2616066
145947077527182848,J04330945+2246487
147831571737487488,J04331003+2433433
151130317074279552,J04331435+2614235
