Gaia_Source_ID,Name
6251762646696466688,HIP_76071
6237729751586459392,HIP_76310
6237638526481130624,HIP_76503
6253938511486847360,HIP_76633
6040951633038779520,HIP_77457
6236447239996343424,HIP_77545
6236363539673265152,HIP_77635
6240546906538196352,HIP_77815
6235654766990811008,HIP_77840
6236561176888587392,HIP_77858
6237015550067390592,HIP_77859
6233740654686482560,HIP_77900
6235747125966268928,HIP_77909
6237422850406493952,HIP_77911
6247821859582891264,HIP_77939
6237252529178696960,HIP_77960
6237347499499399808,HIP_78099
6041076668125950336,HIP_78104
6246704687050868096,HIP_78168
6039491481598054528,HIP_78196
6263223955904774656,HIP_78207
6236109243250504576,HIP_78246
6235406071206201600,HIP_78265
6235883121815862400,HIP_78494
6243537406369453824,HIP_78530
6243172677747745664,HIP_78549
6247220598515630080,HIP_78702
6242281386125096960,HIP_78809
6247207266936828288,HIP_78820
6243323448279638528,HIP_78847
6242305850261767168,HIP_78877
6244010505607465984,HIP_78933
6250058644192754944,HIP_78956
6043273075738444160,HIP_78963
6249186662749340544,HIP_78968
6242094640953591808,HIP_78996
6241992180213281920,HIP_79031
6242058872466158848,HIP_79098
6248783275121192704,HIP_79124
6245732753128416000,HIP_79156
6242242216028893568,HIP_79250
6242650611580734976,HIP_79366
6245697981070158080,HIP_79374
6049967868902138496,HIP_79392
6042226413691523712,HIP_79404
6245692620954228864,HIP_79410
6245694751258010752,HIP_79439
6242664222334854784,HIP_79476
6049891521562289920,HIP_79530
6243044378479191808,HIP_79599
6049497999479270272,HIP_79622
6039179976211314048,HIP_79733
6049614307192716288,HIP_79739
6048675908377862528,HIP_79771
6244336167204228224,HIP_79785
6037205940527834624,HIP_79860
6039266287870021248,HIP_79878
6050352659313505536,HIP_79897
6048350349856247808,HIP_79987
6244725905417556992,HIP_80019
6244725050721030528,HIP_80024
6244280229549582080,HIP_80059
6050496459111584384,HIP_80088
6048602103659567488,HIP_80112
6050172068822858624,HIP_80126
6052027872654650496,HIP_80130
6049294005709426816,HIP_80196
6050232400229317248,HIP_80238
6050232404523729280,HIP_80238
6045505569684851456,HIP_80311
6024816059387932416,HIP_80324
6048929792484158208,HIP_80338
6049011053265501056,HIP_80371
6048951366100474368,HIP_80425
6050944063425483520,HIP_80461
6050943406293584768,HIP_80473
6050945747052676352,HIP_80474
6045440595422971776,HIP_80493
4323764712417428864,HIP_80569
6046055943965657856,HIP_80799
6044420729653939840,HIP_81266
4131806337449342080,HIP_81474
6047858485904034944,HIP_81624
6033974304072734592,HIP_82397
6253617213575749376,HIP_75916
6247866114925666304,HIP_77813
6246540035183094784,HIP_78233
6264191732295579520,HIP_78271
6043151824525797376,HIP_78483
6039946610694672640,HIP_78581
6040105283968486144,HIP_78663
6243302076522733056,HIP_78977
6242050415668507392,HIP_79054
6243909281813798016,HIP_79083
6043732950778719744,HIP_79097
6041719779348893312,HIP_79247
6242860961897271168,HIP_79252
6035727028674710400,HIP_79258
6043530778077991040,HIP_79288
6243102137199552256,HIP_79369
6242176653347275136,HIP_79462
6035602508977758464,HIP_79596
6245405785857340288,HIP_79606
6050322598840820096,HIP_79643
6242772421150585344,HIP_79644
6244269200073741312,HIP_79910
6244295760151546624,HIP_79977
6038066858123563008,HIP_80320
6045116583082509824,HIP_80535
6045204544013007104,HIP_80586
6031818294879846656,HIP_80896
6031661172113817344,HIP_81392
6031712501248440064,HIP_81455
6046147100361939456,HIP_81851
6046673113599431552,HIP_82140
4130478810297672064,HIP_82218
4126469681670065408,HIP_82319
6034282128641423616,HIP_82534
4113903195790495232,HIP_83456
4113705661670236416,HIP_83542
