Gaia_Source_ID,Name
2431157720981843200,HIP_1134
4946915263923114368,HIP_12413_A
5084963312478488960,HIP_16449
445204047775833216,HIP_17248
4844618213903654784,HIP_19775
4881312593414911616,HIP_22226
198776553956317312,HIP_23179
4813691219557127808,HIP_23316
2975145496872778496,HIP_23362
4822948351549058304,HIP_25709_AB
2907397747897070336,HIP_26309
2907308172059100544,HIP_26453
2967287596507432704,HIP_26966
4808165830030420352,HIP_26990
2883892182159616256,HIP_28036
5570953464908732928,HIP_28474
3116883781327753216,HIP_30030
3359404435457443456,HIP_32104
2832463659640297472,HR_8799
1926476042677456768,Kap_And
