Gaia_Source_ID, Name
5359955053246566144, HIP_53771
6112995173937284736, HIP_66447
6108518340549366656, HIP_66722
6093660880442332928, HIP_67497
6090407803495351296, HIP_67970
6103740000452634112, HIP_70149
6092860092382069248, HIP_70441
5897858715909881472, HIP_70689
6099886349638035456, HIP_71321
6103196395033219584, HIP_71353
6105713692543053056, HIP_71865
6100404013458686592, HIP_72627
6204835284262018688, HIP_72940
6202242567124829312, HIP_73145
6198963651651935872, HIP_73266
6207388934376629504, HIP_74499
6211094559143445888, HIP_74865
6007352550557348352, HIP_75210
6007671679507436032, HIP_75304
6013716695655007488, HIP_75509
6002639803206476672, HIP_75891
6002393203373007360, HIP_75915
6014590429436561920, HIP_77150
6008691721366743168, HIP_77520
6039491481598054528, HIP_78196
6011074324396444800, HIP_78641
5997906921045380224, HIP_78655
6247220598515630080, HIP_78702
6242281386125096960, HIP_78809
6244010505607465984, HIP_78933
6250058644192754944, HIP_78956
6242050415668507392, HIP_79054
6242242216028893568, HIP_79250
6050352659313505536, HIP_79897
6244295760151546624, HIP_79977
6050232400229317248, HIP_80238
6024816059387932416, HIP_80324
6045116583082509824, HIP_80535
6046055943965657856, HIP_80799
4131806337449342080, HIP_81474
