Gaia_Source_ID,Name
2005469149929051008,HD_210616
2006336767675635200,HD_212043
2006018660905925632,HD_212183
2007837910283337216,HD_212454
2007510839934268416,HD_212986
2200153214212849024,HD_213307
2007545710761582848,HD_213419
2008110554806742144,HD_215286
2014529258861130112,HD_216595
2014304550472800128,V*_V456_Cep
2199493438511811712,*_zet_Cep
2006242106593913984,HIP_110275
2200326181135911040,HD_239938
2007575264445378688,HD_239948
2200156890704433920,HD_213224
2200153454723522432,*_del_Cep
2200545946023010304,HD_213461
2200776396787144320,HD_215847
2013193665778362752,HD_216912
2013290628957109888,HD_218187
