Gaia_Source_ID,Name
3953951879155969920,BD+23_2447
3953900747569804928,BD+23_2448
3953772074643910784,BD+24_2457
3959853576537169536,BD+24_2464
4002275552635131136,BD+25_2486
4002172370340872832,BD+25_2488
4008227724472564864,BD+25_2495
3960008298439044864,BD+25_2511
3959965486205062528,BD+25_2517
3959212286380277632,BD+25_2523
4002565308308607616,BD+26_2321
4002550293102977152,BD+26_2323
4008571356215936896,BD+26_2326
4008342726516877312,BD+26_2337
4008433608024885632,BD+26_2340
4008422028793075328,BD+26_2343
4008444190824309376,BD+26_2344
4008366950132501120,BD+26_2345
4008364338792386304,BD+26_2347
4008390933229933184,BD+26_2352
3960724286666918016,BD+26_2353
3960724252307181056,BD+26_2354
4008706733584941312,BD+27_2117
4008681513537028480,BD+27_2121
4008744254419270400,BD+27_2122
4009051048227419520,BD+27_2129
4008863066099483392,BD+27_2130
4008867605880031872,BD+27_2134
4008777033609766528,BD+27_2138
4009709385110617472,BD+28_2087
4009839093122727168,BD+28_2095
4009518100151157248,BD+28_2109
4009103588563247104,BD+28_2115
4009295144104998912,BD+28_2119
4009041088198961152,BD+28_2125
3961912034103154944,BD+28_2156
4010203993544316032,BD+29_2280
4011649606521071488,BD+30_2281
4010969150557895936,BD+30_2287
4006703041146508416,HD_105805
4003559679137550720,HD_105863
4008525241151501824,HD_107399
3953625839598043008,HD_107685
3962425329938596224,HD_109483
4002921034680029056,J12042326+2449145
4003147224837702272,J12114756+2452168
4001595504693460480,J12134391+2253168
4013361447341974912,J12151637+2921026
4002505586787874560,J12153147+2504011
4009851290829830528,J12160085+2805480
4009455054326835968,J12163730+2653582
4009440382718550272,J12164122+2646391
4002543008838439296,J12172140+2528524
4009398051520907008,J12181277+2649154
4008625713322021632,J12193796+2634445
4008487999490702720,J12201448+2526072
4008553489152025856,J12211561+2609140
4008314551531430784,J12221448+2526563
4009922518567614848,J12223895+2746432
3954074577781239936,J12231200+2356148
4008440617411511552,J12231356+2602185
4008434844975468928,J12232820+2553400
3953836670952932224,J12235553+2324521
4008444912378815232,J12240572+2607430
3954070042295789824,J12241087+2359362
4009049575054518400,J12250262+2642382
3953876974926061056,J12252505+2350527
4009058199348854656,J12255421+2651387
3960080316450597376,J12260025+2409208
3960130997064687616,J12260848+2439315
4009109979474585600,J12264027+2718434
3952978708285528960,J12265664+2240262
3960341892843205248,J12270429+2541012
4008867674599508992,J122706.26+265044.5
3953787429152384256,J12272068+2319475
3959922399093081216,J12280453+2421077
4010829306422806272,J12282758+2833439
4008820429959330304,J12285643+2632573
3960032041018245120,J12292013+2444343
3959841756787187456,J12300487+2402338
3958947235358426496,J12305739+2246151
3960046330373501696,J12313652+2452273
3960429411392281216,J12315742+2508424
3958685998266790272,J12332002+2224234
3960681302634306304,J12334212+2556340
4012623812478553728,J12340646+3201367
3962424475240656896,J12344549+2723127
3960394364459194752,J12345230+2509243
3962066103169597184,J12384603+2618584
3962261129044623232,J12404588+2712215
3958022924036722048,J12521160+2522245
4009300950900755968,TYC1991-1087-1
