Gaia_Source_ID,       Name
3277270538903180160, num_46503
3307645131734449408, num_47404
149005270337201792, num_61567
3024891594801681536, num_39527
3312564037520033792, num_47572
3312951748510907648, num_47608
3392422013721349632, num_49753
45567511362945152, num_58398
49005581144118784, num_58529
52548241968465408, num_58647
3282171749421655168, num_46643
38354680725946240, num_58162
146160558879786624, num_61487
4714658512184402688, num_128189
3309956850635519488, num_47486
3312197934506930944, num_47560
3313630082762446208, num_47625
3314212068010812032, num_47651
46975436002187136, num_58442
144171233106399104, num_61424
3310569798304869888, num_47504
3312842042162993536, num_47597
45968901826385024, num_58407
47541100375011968, num_58466
3314109916508904064, num_47647
47019347749289216, num_58443
3295878703753707136, num_47065
3295883999449691264, num_47066
3314079508140198528, num_47644
3410453484725565312, num_50276
47068207297219584, num_58444
47804394753757056, num_58475
146698078328904064, num_61503
3239389683266590208, num_45441
3312281669189449472, num_47561
3313259169388356608, num_47617
3294522907134516864, num_47019
3300725905060807936, num_47208
42716408993806080, num_58312
47813500084423296, num_58476
3311148828615843328, num_47528
3312602348628348032, num_47574
98753362698701184, num_60177
11037726649058432, num_57428
68001499939741440, num_59305
