Gaia_Source_ID,Name
1907535546141789056,BD+36_4867
1904921422887383168,HD_215191
1932066234673212032,BD+38_4834
1975770825454738944,V*_V365_Lac
1908355713096896128,HD_213801
1957740484013898880,HD_212153
1989479227188802176,HD_215025
1936136935957837440,BD+45_4144
1958662974273784448,BD+42_4370
1933243090072160896,HD_213976
1929035224712546688,HD_215211
1992071772526282752,HD_218344
1932525212058630656,HD_214977
1941409124273114880,HD_218844
1907679753963908608,HD_212883
1981825629821885312,HD_214098
1932301049123235840,BD+39_4920
1987325932448969344,BD+46_3676
1933589161357824640,HD_213800
1934132285742461440,HD_215271
1934434548359763200,HD_216815
1982811582514612864,BD+43_4205
1908368597999299840,*_8_Lac_A
1929254130605239552,BD+38_4883
1983013411612557312,HD_212668
1986658361384653312,HD_213833
1890750328614163072,V*_QU_Peg
1931308671159512320,HD_216853
1942520180774879360,BD+47_4075
1925659724015571584,HD_222018
1909258339125411968,HD_212978
1934593221631656192,HD_216537
1941521106960134528,HD_220210
1908639799413375104,HD_212732
1933493228968084096,BD+40_4852
1985889115564260224,V*_V424_Lac
1939109018966183040,HD_222064
1986325484240116096,HD_213190
1907891856628947712,HD_214263
1934637923651594240,HD_216684
1981848410328589312,HD_214179
1984146458350057600,HD_216037
1931344989404962304,HD_217161
1914796308613994240,BD+34_4870
2879305603764243968,V*_ST_And
1908308812054753408,HD_214432
1934629952192438400,HD_216851
1987472103072278144,HD_213141
1983680609014663040,HD_214311
1983923051330699520,HD_216107
1936338696344783744,HD_217262
1990836123311546496,HD_219574
1981881498752967552,*_6_Lac
1908095850396090880,*_10_Lac
1931240295282530688,*_16_Lac
1956176321348827904,HD_209483
1986628812012131712,*_5_Lac
2001977788182302208,CCDM_J22384+5222BC
1983917897369826176,HD_216117
1936393534487992576,HD_217713
1981921871449237632,HD_213484
1932278646572284288,*_12_Lac
1928558620781732992,HD_217101
1962542635413447296,HD_209679
1909419932974589568,BD+40_4831
1988897581232674816,HD_216255
1934917165244913664,BD+43_4383
1917110952389309952,BD+38_4988
