Gaia_Source_ID,Name
5307914927393160320,AWI0003d6w
6116169601448090496,AWI0005c9q
5842130724965127040,AWI0005o4u
5948403501641358848,AWI0005prv
5201343555964995456,AWI00063s2
5788126115413073920,AWI0005xay
5788188027361915008,AWI00063xx
5201351428642607744,AWI00063rz
5201303874764724352,AWI00063sa
5788088457138909056,AWI0005xas
5201291951935430144,AWI0005x92
5201356337787287552,AWI00063rt
5788203871500124672,AWI00063xo
5507468522516405632,AWI00063ea
5507467762304137984,AWI00063ec
5788551695131309568,AWI0005x9o
5788884464898536960,AWI00063x8
5788603818854455680,AWI0005x9r
5788932607187147136,AWI00063x6
5480730048994706816,AWI0005yuq
5201153619627528960,AWI0005x8n
6111499666328784128,AWI0005aq8
4860968432844716544,AWI0000i3w
5948476864010896384,AWI0005pp1
6017420366238369280,AWI0002fvs
5540785855145350016,AWI0003m83
5515095491085970688,AWI0005ni1
5855283735899225088,AWI0005o43
5522984864971780224,AWI00042ii
5982150197873479552,AWI0001dke
5528610241334686336,AWI0000xie
5330233600373235328,AWI0004ysz
5322369004158994432,AWI0005niu
5977270771472252288,AWI0001fn8
5331145885785675776,AWI0003529
5525137399496338176,AWI0004yr0
5326416959291440640,AWI0000xmi
5528600620607880576,AWI0000xim
5423474247993456384,AWI0001a8e
5330942922812892416,AWI0000xl7
5326858172692556544,AWI0002p98
5863528973594975872,AWI00010zu
6522792228579005952,AWI0000b29
5884551361068518144,AWI0002yeh
5878081387946660736,AWI000372m
4733820427174044544,AWI0000gzv
5863524953505686656,AWI000110k
5260076447784730496,AWI0002pdq
5529298393875940736,AWI0002p5x
5254214951318993664,AWI0002vvl
5943848396770271232,AWI0001ej8
5889161956943499648,AWI0001de4
5888559871231674624,AWI0001d84
5953585298106695808,AWI0003sf4
5326032366443962752,AWI0002p9j
5971124948126985472,AWI0002615
5527191218500887552,AWI0003m9g
5962112010804454528,AWI0003t4g
5952297525151485952,AWI0004qvu
5832908227625836544,AWI0004pq6
5868076588070480640,AWI0001cag
5869035774537991168,AWI00011ai
5970309312322091520,AWI0001f88
5976751458379869440,AWI0001fg4
5525135200473121152,AWI0004yqw
5426991418192515968,AWI0001qy4
5326175925728073984,AWI0000xmu
5325472337067168256,AWI0003d2l
5997387985921425408,AWI0005g33
5977562554364134912,AWI0001uc5
5847734695236605312,AWI0004p1g
5308026184229458432,AWI0002vp7
5989881791851561728,AWI0001e0m
5977158346394658944,AWI0001fj9
5260102732985964544,AWI0004yxo
5982260561377811712,AWI0001dh5
5973864583170777984,AWI00013rz
5311991985227658240,AWI0003d47
5879568614860106112,AWI0002qxs
5977159514625694464,AWI0001fkk
5330376369387189376,AWI000352e
5257994728683406976,AWI0003msu
5327093670041449088,AWI0004ytg
5968617821084195840,AWI0001tvg
5523664088279306624,AWI000350e
5332501240029506560,AWI0003nsi
6598293832335663104,AWI0000jsx
5965598081088936960,AWI0003saf
5877537232826961024,AWI0003ez4
5978305235763486592,AWI000267p
5965284273619468160,AWI0003gko
6073668013848204032,AWI0005et5
5935838768148642304,AWI0004q5l
5976722115157646720,AWI0001uet
6160224867704901248,AWI000000r
5331711279576769024,AWI0000zy7
5971862789135703552,AWI0002zio
