Gaia_Source_ID,Name
5191039487039728768,HIP_55746
5224507658921817600,RXJ1137.4-7648
5226760111571447808,TYC_9238-0612
5200085474144432384,RXJ1147.7-7842
5224341834523833856,RXJ1150.4-7704
5199981334075581696,T_Cha
5224188216434490880,HIP_58400
5224212027732828672,HIP_58410
5224879500011370496,HIP_58490
5788345708499360256,HD_104467
5836953532716155264,RXJ1202.8-7718
5836756960654872832,RXJ1204.6-7731
5787486405802316288,RXJ1207.7-7953
5788355123068307328,HIP_59243
5841382846589454080,RXJ1219.7-7404
5841334609812006016,RXJ1220.4-7407
5838361599097855104,RXJ1239.3-7502
