Gaia_Source_ID,Name
3260631453343424768,UCAC3_172-9553
1925410955212780544,TYC_3240-41-1
1925578944270818176,TYC_3239-670-1
1874970623064513024,*Not_in_SIMBAD-4
1212973501116387840,UCAC4_548-054975
2849396585384425216,TYC_1730-738-1
206688085574973312,BD+45_1019
412136334350764032,*Not_in_SIMBAD-5
693440444379969408,TYC_1956-860-1
151244975522658816,HD_283651
5114471009111847168,BD-13_748
2283726577636514176,HD_205775
2652986768865366144,*Not_in_SIMBAD-6
3428693699733243648,*Not_in_SIMBAD-7
2014928244145763712,*Not_in_SIMBAD-8
428741094538504704,HD_236396
2055286922261808000,HD_227833
1887466916314100352,TYC_2232-741-1
314851206223504128,HD_6893
2201279938753349504,*Not_in_SIMBAD-9
