Gaia_Source_ID,Name
440153475475258752,HIP_14566
445951990562023040,HIP_14845
436392286714264576,HIP_14980
436422248405849088,HIP_15040
442841918844285824,HIP_15259
242098652120143104,HIP_15338
442550823139950080,HIP_15404
442501619995081088,HIP_15444
442609131615494784,HIP_15531
442921805235699456,HIP_15556
441641698824102528,HIP_15770
435422586177333120,HIP_15819
441463612299313408,HIP_15988
441356925312452736,HIP_16011
441901698963427328,HIP_16047
249197408428902144,HIP_16079
441582119038093568,HIP_16118
249126524289405184,HIP_16137
441416161501150848,HIP_16147
441592667477558912,HIP_16210
441525562909281920,HIP_16244
242889338420659968,HIP_16252
249149029917670016,HIP_16340
248960223149560960,HIP_16430
249278359973070080,HIP_16450
248963242512513792,HIP_16470
248192111202669952,HIP_16782
249021589646744704,HIP_16826
248376141961388416,HIP_17548
246137776809320960,HIP_19343
437313711815696896,HIP_13155
437914010806274944,HIP_13409
453289203453527680,HIP_13488
439191437159059968,HIP_13820
433169274532974848,HIP_14661
435977186716130432,HIP_14697
436786667790598528,HIP_14853
434710579380122752,HIP_14923
435152793514701952,HIP_14949
436499557817966976,HIP_15160
436493854100780032,HIP_15363
442576799101946240,HIP_15388
436477460205283584,HIP_15420
435641079753756544,HIP_15499
435609674953487104,HIP_15505
435429011448232064,HIP_15654
442750831171781888,HIP_15814
446638463774954368,HIP_15821
441695506170854400,HIP_15863
441454919285570816,HIP_15878
441371528196382464,HIP_15898
243137072134354048,HIP_15911
243096832581342848,HIP_16036
441405162083351552,HIP_16211
238122233959247488,HIP_16258
249222387958844288,HIP_16318
441550130122002688,HIP_16403
441560399381392768,HIP_16426
249267880252995968,HIP_16452
441558445178565120,HIP_16455
248886006119502336,HIP_16574
248229528957381248,HIP_16966
244633851057090816,HIP_16972
249408686459431424,HIP_16995
223336998020205312,HIP_17254
243197098597337600,HIP_17549
244596502021427456,HIP_17577
220489572141949568,HIP_18037
217205257892100864,HIP_18161
244263590517629056,HIP_18214
231907244484251648,HIP_18640
230646207725202816,HIP_18716
250620893728894592,HIP_18808
228636025591304448,HIP_19563
246254737354427392,HIP_19648
169982680889282304,HIP_19686
270774843082029952,HIP_20403
178833577690149632,HIP_21111
178883468030724480,HIP_21376
