Gaia_Source_ID,Name
417565761431676288,HIP_3589_A
374400893423204992,G_132-51_B
2470272812780609280,HIP_6276
101283987497967360,HD_13482_A
334156706263100032,HIP_12635
84625634714435968,HD_17332_A
84625630419434496,HIP_13027_A
116339982465090048,HIP_13209
5166951386298774144,IS_Eri
4671503818961627008,HIP_15353
248004472671281664,V577_Per
3250328209054347264,HIP_17695
3256786534197166208,HD_25457
3258856089957102720,HD_25953
4819591920506512768,HIP_25283_AB
4660766641264343680,AB_DorA
4795596831576255488,HIP_26369_A
4795598309045006208,UY_Pic
2885863400349980288,CD-35_2722
5481848424118748672,HIP_30314_AB
5479778765278589568,AK_PicAB
5479782647926975360,HIP_31878_A
3363049071685181056,V*_V429_Gem
5605469398353836544,V372_Pup
6632318361397624960,HD_178085
4268336853797666304,HIP_93580
3677911582262521728,PX_Vir
6254299662396908288,HD_139751_A
4338433743723131648,HIP_81084
4377537462448122112,HD_152555
1436001566431649792,HIP_86346_AB
6632318361397624960,HIP_94235_AB
6713727061308648704,HIP_95347
2697021694161423872,HIP_107948
1766838396116677248,LQ_Peg
1797276382668029440,HIP_106231
6560604777053880704,HIP_109268
2382711653818308224,HD_217343
2382705816958084224,HIP_113597_AB
2207738916728293888,HIP_114066
6527965258988306304,HIP_114530_A
1924565641226494720,HIP_115162
2645537646306946688,HIP_115738
2311789825227125632,HD_222575
2328250059757795072,HIP_117452_AB
2307132568850133376,HD_224228
