Gaia_Source_ID,Name
4995853014646189696,HIP_490
4688292536884945536,HIP_1113
4901229043960053248,HIP_1481
4902014095262270336,HIP_1993
4900927434176620160,HIP_2484_A
4900916679578514048,HIP_2578
4901802507993393664,HIP_2729
4909846500703006976,HIP_6485
4916062039935185792,HIP_6856
5135093346121603712,HIP_9141_AB
4743518532046419072,HIP_9685
4743944043046490240,HIP_9892_AB
4714764481913306496,HIP_9902
4936685751335824896,HIP_10602_A
4695167130257150592,HIP_12394
6478258087046528,HIP_12925
5071668533270215040,HIP_14551
4850405974392311168,HIP_14913_A
3261733202649972992,HIP_15247
4832672020067562624,HIP_16853_AB
4629074455519836032,HIP_17764
251582210491180160,HIP_17782_AB
4856719713756945664,HIP_17797
4842275841819363200,HIP_18714_AB
4891725758804030208,HIP_21632
4895013367291153536,HIP_21965
4622453093418397952,HIP_22295
4819441459212276864,HIP_24947
5194203331750283392,HIP_32435
1515952176488267008,GJ_490_A
1338021473942133376,HIP_83494
5914014149479588096,HIP_84642_A
6468936087465816064,HIP_100751
6463782435948431616,HIP_105388
6466063063582742656,HIP_105404_AB
6409848126430574592,HIP_107345
6408937971321777152,HIP_107947
6408955426068786688,HIP_108195_A
6396977135940047616,HIP_108422_AB
6387058411482257536,HIP_116748_A
6485789573494536832,HIP_118121
