Gaia_Source_ID,Name
1436561046051723648,HD_164330
2152139190687051008,HD_165459
4045698423617983488,V4046_Sgr
4153637759337630720,HD_168746
4270433278874128512,TYC5103-27-1
6723753061177741312,HR_6948
2120651376691712128,TYC3531-1441-1
6438274350302427776,HD_172555
6655168686921108864,PZ_Tel
6715596505954270080,zet_CrA
6656769472772280320,rho_Tel
6644606950022464640,HR_7297
6643602576214115584,eta_Tel
6643589352010758400,HD_181327
4515892996332248960,5_Vul
6758468487246533248,HD_182681
4287948945800741120,c_Aql
6746284390882038656,HD_183216
6368016725516227840,eps_Pav
2058382150578688896,TYC2678-2088-1
2058368058774622464,TYC2679-1864-1
2082701011313482496,TYC3559-479-1
6847146784384459648,HD_191089
1808282768947879808,rho_Aql
2062221851340711424,TYC3155-807-1
2084270731654386816,TYC3576-213-1
6680036513203406848,HD 192758
6454999399628150016,HR_7848
2056660173614790528,TYC2698-1078-1
6794047652729201024,AU_Mic
6802426038708609536,HR_8013
2161825235301381120,TYC3175-519-1
2197756553736452352,TYC4259-1185-1
1732831875859320576,HD_200565
1757504263952843776,TYC1112-317-1
1736965554247359232,HD_201219
2165316081648668032,TYC3593-4938-1
1758822024343362944,TYC1113-1057-1
6832155218215202944,HD_202206
1971746441102427264,TYC3181-1403-1
6577318075351824512,HD_202628
6463782435948431616,HD_202917
6831554747427433728,HD_205674
2701125861831057792,3_Peg
6370513647703084544,HD_205536
1772187382746856320,HN_Peg
6843672087120107264,HD_206893
6564091190988411520,HD_207129
6612887104710588928,HD_209253
2619706544757416192,HD_210277
2629041948233065216,HD_212695
6601750220152445440,bet_PsA
6515731817739456256,tau01_Gru
6491606574121299712,TYC8830-410-1
6554537293934842496,HD 217792
2384344329801585152,TYC6972-692-1
2832463659640297472,HR_8799
6393744472971218048,HD_218340
1995681125599758592,HD_219623
6489909443564308224,HD_219482
2645537646306946688,kap_Psc
2758229582334976512,HD_221853
