Gaia_Source_ID,Name
6731210253964165632,S_CrA
6731200706257840384,TY_CrA
6731199293213061632,R_CrA
6718800753416250112,DG_CrA
6731196273845607168,T_CrA
6719168132036642432,VV_CrA
6731268601100885888,CrAPMS_7
6731197235924261504,V709_CrA
6731197648241121664,HBC_677
6719183147242324480,V702_CrA
6731196617449019392,CrAPMS_3
6731195582357354752,HBC_680
6731198266716413312,[GP75]_R_CrA_e2
6731212354209151360,[GP75]_R_CrA_f2
6731283135270321792,[MR81]_HA_12
6731194379766533632,[MR81]_HA_13
6719200395831344128,[MR81]_HA_15
6719035052475592576,V721_CrA
6719057081363106048,[MR81]_HA_17
6731065015350814464,CrAPMS_4NW
6731064950935554304,CrAPMS_4SE
6730871505608505600,CrAPMS_5
6730828693373851904,CrAPMS_6NE
6730838756473386240,CrAPMS_8
6731215790182995968,CrAPMS_9
6730714889617142784,RXJ1855.1-3754
6730847488150414208,RXJ1857.7-3719
6730903872482036992,RXJ1858.9-3640
6730885043344827392,RXJ1859.7-3655
6734711957980514432,RXJ1836.6-3451
6730059374535019520,RXJ1839.0-3726
6733662955168139392,RXJ1840.8-3547
6733697211827236480,RXJ1841.8-3525
6733646363730649856,RXJ1842.9-3532
6733632688554418688,RXJ1844.3-3541
6730203376193388032,RXJ1844.5-3723
6730127303744818816,RXJ1845.5-3750
6730527942591027968,RXJ1846.7-3636
6731011315385156224,RXJ1852.3-3700
6731563613818179200,RXJ1856.6-3545
6730746985915310336,RXJ1857.5-3732
6731752867256886144,RXJ1901.4-3422
6731220085150343552,RXJ1901.6-3644
6741967708230422272,RXJ1917.4-3756
6731197442076732928,LS-RCrA_1
6731194723363917952,LS-RCrA_2
6730829994739866624,DENIS-P_J185950.9-370632
6731215545363943296,[LEM2005b]_CrA_432
6730819244445651584,[LEM2005b]_CrA_444
