Gaia_Source_ID,Name
2197085508046799744,HD_198781
2177897449606456320,HD_239671
2216195157578923136,*_9_Cep
2174773324754423808,HD_235602
2205028070813241600,BD+62_2051
2200386753051604096,HD_239923
2190686453456707072,HD_239566
2216034525806770560,HD_207198
2006078794757784320,HD_211057
2005112564556994688,HD_235813
2192180655397401344,HD_239589
2218438436177932032,HD_209317
2189576290314119936,HD_202107
2191786617922329088,HD_239692
2215888806156397568,HD_206327
2178313786552704384,BD+57_2395
2205805597330814336,BD+62_2055
2201702632254087808,HD_239982
2206137890359278464,HD_210641
2191133748536265216,HD_203025
2178795647522916480,HD_239689
2222185125124168448,BD+67_1320
2206159498335059328,HD_210743
2191233013815403776,HD_203266
2178573580536000384,HD_239731
2005045150752670336,HD_235783
2007421534663348608,BD+57_2615
2217863421655432320,BD+64_1577
1976779730456798848,HD_210819
2178696657118833664,HD_239644
2179250639178762496,HD_239693
2216498416630401664,CCDM_J21523+6306AB
2216498416622536192,CCDM_J21523+6306AB*
2205988872176838528,HD_210386
2218683214951731072,BD+65_1737
2179679826668867456,HD_205329
2216381662241151488,HD_208218
2205681215081657088,BD+61_2263
2217715812225379840,HD_207884
2007201567928631296,V*_Z_Lac
2176291887751066240,HD_204116
2217749793998928384,HD_206026
2216616682849472384,HD_207017
1980666675859193472,HD_235648
2001203491481934208,HD_235795
2196015786312002176,BD+62_1874
2219495444806536704,BD+65_1675
2008504454839717120,V*_CR_Cep
